marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,review_headline,review_body,review_date
US,3200447,R207IJ21PGITYM,B002GQMTAK,955015830,"revlon 1875w rectractable cord, fold & go hair dryer",Beauty,5,0,0,N,The speed and heat settings are wonderful.,"The speed and heat settings are wonderful. I don't get that gross feeling like it is burning my hair, or blowing it insanely, like with other blow driers. It is very convenient for storage.",8/21/2015
US,17452818,R2CK11D0ILQMVU,B00132ZG3U,758099411,conair 1875 watt tourmaline ceramic hair dryer,Beauty,4,0,0,N,Four Stars,So far so good,8/21/2015
US,44761264,R399N16CXG9PT2,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,5,0,0,N,Five Stars,Nice quality.,8/21/2015
US,20049581,R1PLCZJDZBCRD9,B009ZPMPGI,711329162,conair 1875 watt ionic conditioning cord-keeper folding handle hair dryer,Beauty,5,0,0,N,Five Stars,Works just fine.  No problems.,8/21/2015
US,10542075,R1YTXAE8T6UW7C,B001L0EDGK,453645026,turbo power 1500 hair dryer,Beauty,5,0,0,N,Five Stars,Excellent  hair dryer,8/21/2015
US,11819171,R49CM7C5YRR97,B00006IV22,357308868,conair 1875 watt dual voltage folding handle hair dryer,Beauty,5,0,0,N,Best Hair Dryer,"This is one of the best hair dryer you will probably ever find. It is very powerful and dries my hair quite quickly. Plus the folding design makes it easy to stash away. In addition, it's relatively small so it's not taking up a ton of room in your suitcase. A win all around.",8/21/2015
US,31892953,R1XV1I003MONZH,B0009XH6V4,670161917,andis micro turbo hair dryer,Beauty,5,0,0,N,Perfect little dryer,"I love this little hair dryer. I have arthritis and the larger dryers are hard to manipulate. I also have short, thin hair so this little dryer makes it easier to use a roll brush at the same time. I wouldn't recommend it for someone with thicker hair as the heat is not as strong or powerful as an 1875 but it's great for me.",8/20/2015
US,831103,R1H4LZNN7KLR95,B00006IV22,357308868,conair 1875 watt dual voltage folding handle hair dryer,Beauty,5,0,0,N,Color me surprised!,"Holy cow...maybe it's because my old dryer died 6 weeks ago and I haven't blow dried since (what can I say?  It's hot and I'm too lazy to fancy up in the summer) but WOW this thing works fast.  It's cute, it's small, but it packs a punch!",8/20/2015
US,842081,R16USAHLLXL1G,B001UE7D2I,127343313,andis 1875-watt tourmaline ceramic ionic styling hair dryer,Beauty,4,0,2,N,Four Stars,The dryer itself was really nice but the packaging could have been better.,8/20/2015
US,23884578,R1V6FYMJU478XS,B003FBG88E,195677102,conair pro styler ionic conditioning hair dryer,Beauty,5,0,0,N,Five Stars,cool speed is perfect for my hair.  no frizz or dryness,8/20/2015
US,4743001,R1LACW8CHA9EFR,B00P88VPKS,290876515,xtava rimini 1800w professional ionic ceramic hair dryer - reduce drying time and frizz with advanced ionic technology - bring the salon blowout to your home - 2 speeds and 3 heat settings - lightweight and ergonomic (blue),Beauty,2,0,0,N,Two Stars,No warm setting! Can't use!,8/20/2015
US,38636336,R3QA1QFU9S539H,B000A3I2X4,235105995,"revlon essentials 1875w fast dry hair dryer, rv408",Beauty,4,0,0,N,I wish it was a little bit stronger and a ...,I wish it was a little bit stronger and a little bit hotter but it does the trick.. I have thick THICK hair and my blow drying skills are subpar so In the hands of a skilled person id say 4 stars!,8/20/2015
US,28629855,R2UITL03LISL5B,B000FS1W4U,235105995,"revlon essentials 1875w fast dry hair dryer, rv408",Beauty,5,0,0,N,Five Stars,It's good. I like 3 level of heat.,8/20/2015
US,872130,R3FG3MTAK0NEOM,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,3,0,0,N,Three Stars,"Great blow dryer, just a little more heavy than I expected",8/20/2015
US,152043,R2FRB34VLWCLYY,B001QTW2FK,328811288,conair minipro tourmaline ceramic styler / hair dryer; pink,Beauty,5,2,2,N,Five Stars,"I love my hot pink mini-pro, so lightweight and Powerful!  The super cute tote bag is a plus!  Perfect for travel but I use mine everyday.  I didn't think it would be as good as my big, clunky, heavy dryer, but this little baby gets HOT, has a lower setting also.  I have shoulder/ hand issues and now they don't hurt when I blow dry my hair!  Love it!!",8/20/2015
US,51642196,R316MKHZLAM8SU,B00SKQFT4I,593915883,xtava allure 2200w professional ionic ceramic hair dryer - bring the salon to your home with this powerful and precise blow dryer - 2 speeds - 3 heat settings (ebony),Beauty,4,0,0,N,Four Stars,Good hair dryer. It can make your hair more straight but its kinda heavy compared to other hair dryers.,8/20/2015
US,15973330,R3UDNY7MS25YUK,B00006IV22,357308868,conair 1875 watt dual voltage folding handle hair dryer,Beauty,5,0,0,N,Five Stars,Excellent product.,8/20/2015
US,36049074,R36TL21WUOSB62,B0027SU9JU,918034537,revlon 1875w volumizing turbo hair dryer,Beauty,2,0,1,N,Great while it worked,This was a great hair dryer....for 8 months.  Yesterday the heating element stopped working and now it only blows cool air.  I thought since it was a Revlon product and it wasn't cheap that it would last for years.  I was wrong :(,8/20/2015
US,10850937,R3HVP5OZQEH6UK,B000H0XV3G,963066492,vidal sassoon vs547 1875w tourmaline ceramic hair dryer,Beauty,5,0,0,N,Vidal Sasson VS547,"I bought this for my sister for her to use it for college. it came really fast, she loves it and it's very affordable. thank you. 😊",8/20/2015
US,1387514,RA5LX3D3TMOXL,B007ROD3O2,614083399,"salon sundry professional bonnet style hood 1,000 watt salon hair dryer - multiple colors available",Beauty,5,0,0,N,Five Stars,I just love it,8/19/2015
US,39371412,R3JGMZZGZ157VL,B00132ZG3U,758099411,conair 1875 watt tourmaline ceramic hair dryer,Beauty,5,0,0,N,So light and easy to use!,Love how light it is and how quickly it dries my hair!,8/19/2015
US,20560131,R3VNDUASP6N0Z9,B00APV7OWG,443954263,onei mk-ii air ionique hair dryer with ionic generator for professional blowouts,Beauty,3,0,0,N,Three Stars,buttons interfere with handle.  always turning off,8/19/2015
US,4585192,R1GHTPX91G2NAU,B000H0XV3G,963066492,vidal sassoon vs547 1875w tourmaline ceramic hair dryer,Beauty,5,0,0,N,Five Stars,WORKS GREAT!! JUST WHAT I WANTED!!!,8/19/2015
US,52803739,R3U9MSW3FCB3KK,B00006IV22,357308868,conair 1875 watt dual voltage folding handle hair dryer,Beauty,5,0,0,N,Works Anywhere,"Traveling abroad?  Most foreign countries use 220 VAC instead of the USA 120 VAC.  This means that if you try your hair dryer overseas it will work for about 1 second and fail.  This unit has a voltage selector switch so it will work no matter what the voltage is.  Folds to much smaller unit, name branded.  Remember to buy the correct country plug adaptor.",8/19/2015
US,14632198,R2QP950SX68QYZ,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,5,0,0,N,love it,Love love love it. Best one yet.,8/19/2015
US,10919717,R207XVWE53FV0O,B000H0XV3G,963066492,vidal sassoon vs547 1875w tourmaline ceramic hair dryer,Beauty,5,0,0,N,He seems to enjoy it.,My boyfriend uses this more than I do.  He seems to enjoy it.,8/19/2015
US,29650522,R3H4UAA6ZKS3NB,B0027SU9JU,918034537,revlon 1875w volumizing turbo hair dryer,Beauty,5,0,0,N,Works great!,I use it on my curly air.  Works great!,8/19/2015
US,16119265,R1T0RWN3BW405D,B00SKQFT4I,593915883,xtava allure 2200w professional ionic ceramic hair dryer - bring the salon to your home with this powerful and precise blow dryer - 2 speeds - 3 heat settings (ebony),Beauty,4,0,1,N,"Feels well made, but a little heavy in hand","CONS: I took a star away because this is very heavy in hand and awkwardly balanced (and that is without adding the removable tip). The PROS: It came impressively/beautifully packaged, it looks beautiful, feels well made, it has a lot of drying power, and is not too loud.",8/19/2015
US,32370531,R1NM7MWCXHF2R9,B00JH2C3DE,768062995,panasonic eh-na65-k hair dryer,Beauty,5,2,2,N,Just keeps improving the health of my hair...,"Awesome dryer! I was on the fence for a while but now I'm addicted. Leaves my fine, fizzy, dry hair soft and smooth and my hair just keeps getting healthier. If you are waiting, don't...you just have to try this once and you will be sold!",8/19/2015
US,3449222,R3SKWR23KH1QPA,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,5,0,0,N,Five Stars,I just love it!,8/18/2015
US,11232010,R1VFE2X5RAPWZ,B00009YJSJ,109106777,conair wallmount 1600 watt hair dryer with led night light; white,Beauty,4,0,0,N,Four Stars,god product,8/18/2015
US,23643577,R1MLIC8RWA5SQU,B000H0XV3G,963066492,vidal sassoon vs547 1875w tourmaline ceramic hair dryer,Beauty,1,0,0,N,One Star,Does not turn off.,8/18/2015
US,4102355,R1ZRF2TKBU3QHG,B001QTW2FK,328811288,conair minipro tourmaline ceramic styler / hair dryer; pink,Beauty,3,0,0,N,TRUE TO ITS NAME,"It stays true to it's name as it is indeed mini, and I wouldn't buy this if I have thicker hair.",8/18/2015
US,30477910,R2UBE6B90YYGJ6,B00SKQFT4I,593915883,xtava allure 2200w professional ionic ceramic hair dryer - bring the salon to your home with this powerful and precise blow dryer - 2 speeds - 3 heat settings (ebony),Beauty,1,1,1,N,Worth it???no,"This was for 3 months the Best investment yet for my hair. I have used a cheaper hair dryer forever, but this was worth every penny. However it broke and will not shoot out and warm it hot air. Most disappointing product yet in Amazon I have bought because it worked for awhile so well. I have to purchase a new hair dryer...unfortunately it won't be this one again. As a woman who takes pride in her hair I need something more reliable and safe.",8/18/2015
US,23227968,R36J7XQGK773PO,B0015YFTTC,983445543,oster professional wall hair dryer 76932-710,Beauty,5,0,0,N,Great hair dryer,Great hair dryer!  Love having the hair dryer ready to use but out of the way mounted to the wall.  We have one in each bathroom!,8/18/2015
US,14140059,RZPYFNFRDVJC2,B001BOFISS,341174535,andis 81290 tourmaline ionic/ceramic 1875 watt hair dryer,Beauty,5,0,0,N,Five Stars,Love this hair dryer.  It's louder than I'm used to but my hair seems smoother.,8/18/2015
US,30180318,R210GWU074SB0R,B007ROD3O2,614083399,"salon sundry professional bonnet style hood 1,000 watt salon hair dryer - multiple colors available",Beauty,5,0,1,N,she said It feels like a real saloon,"My wife loves this thing, she said It feels like a real saloon.",8/18/2015
US,37516936,R3RI44VDBL7VV2,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Beauty,5,0,0,N,Five Stars,LOVE this hair dryer!,8/18/2015
US,26733607,R1L1XEPY4VKLQS,B00070E8IS,531479992,elchim professional 2001 classic hair dryer (colors may vary),Beauty,5,0,0,N,Five Stars,Best dryer I have ever owned.,8/18/2015
US,11618740,R1M07XWDQ6WX7P,B0027SU9JU,918034537,revlon 1875w volumizing turbo hair dryer,Beauty,1,0,1,N,One Star,junk... the diffuser does not fit on the dryer. My whole reason for purchasing this item!,8/18/2015
US,7969238,R3QRN258JRPJKZ,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,5,0,0,N,Five Stars,very nice hair dryer and good price too!,8/18/2015
US,50792115,RRMBIV919OM0G,B00006IV22,357308868,conair 1875 watt dual voltage folding handle hair dryer,Beauty,1,1,1,N,One Star,Did not work in Italy,8/18/2015
US,52861660,R22VIDOXE2PYLS,B0002G214U,685652978,conair soft bonnet hair dryer 1 ea,Beauty,3,1,1,N,Three Stars,Gets the job done. Downfall is the bonnet connection keeps popping off so you must keep reattaching it.,8/18/2015
US,163128,R2D99YJ18OUBRU,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,5,0,0,N,Five Stars,Good!,8/18/2015
US,13215402,R1W7BTEX3JEZMH,B000065DJY,919751065,revlon 1875w volumizing hair dryer,Beauty,3,0,0,N,Dryer works great but be careful with cord,Dryer works great but be careful with cord. Last one the cord worked free from dryer and it was shooting sparks out of cord.,8/17/2015
US,15977135,R2U055A6I1X225,B0009XH6V4,670161917,andis micro turbo hair dryer,Beauty,4,0,0,N,Seems very sturdy High setting very strong but quite,Quite  compact. Seems  very  sturdy  High  setting  very  strong  but  quite  loud,8/17/2015
US,24941423,R3F1WC765VILDD,B003FBG88E,195677102,conair pro styler ionic conditioning hair dryer,Beauty,5,0,0,N,Five Stars,It is everything I expected..,8/17/2015
US,23367914,R2K6WNOJGM7LB4,B003FBG88E,195677102,conair pro styler ionic conditioning hair dryer,Beauty,5,0,0,N,Five Stars,works great,8/17/2015
US,174257,R1MCHN8CAET370,B007PM4M3M,987021536,panasonic kurukuru curling hair dryer eh-ka60-k black | ac100-120v/200-240v (japan model),Beauty,5,0,0,N,Five Stars,Shipment takes a bit long but very good product,8/17/2015
US,16106520,R11O7ENEWWLLH3,B000FS1W4U,235105995,"revlon essentials 1875w fast dry hair dryer, rv408",Beauty,3,0,1,N,Not very powerful but its cute!,"I have had alot of hair dryers over the years, i liked this one because it was pink and I could order it on Amazon Prime. However...the highest setting blows more like a medium/low setting which just erks me. If you have thin hair you probably won't mind but if you have thicker hair like myself this is just pain annoying!`",8/17/2015
US,27595940,RB2LW61J0SOH7,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,3,0,1,N,but I was disappointed when I received it because the power cord is ...,"Bought as a replacement for the previous version of this dryer because it finally stopped working after more than 5 years, but I was disappointed when I received it because the power cord is way too short and the power itself is not nearly as strong as the previous model. It'll work for now but I would definitely not buy it again.",8/17/2015
US,50658194,R1JV41KM7KTIDP,B0009XH6V4,670161917,andis micro turbo hair dryer,Beauty,4,0,0,N,but I like it.,"Not use yet, but I like it.",8/17/2015
US,44586413,RGAFV01913DK8,B001UE7D3W,197856712,andis 1600w quiet hangup hair dryer with night light,Beauty,5,0,0,N,Five Stars,Woks good,8/17/2015
US,46875500,R1TAYGEI12BB2P,B00132ZG3U,758099411,conair 1875 watt tourmaline ceramic hair dryer,Beauty,4,0,0,N,Works very well. I just wish it had a ...,Works very well. I just wish it had a simple on-off switch in addition to a multi-function slide switch. Just a small quibble.,8/17/2015
