GlobalID,Detection Date,Notes,Lab Status,Lab Comments,Submission Date,Latitude,Longitude
{81B5EB5F-4F6E-4584-A6C8-EA84567B4718},2020-4-14 0:00,This bee is larger as a normal bee,Negative ID,This is a queen bumble bee.,2020-4-14 0:00,46.25472,-120.84395
{48CCE170-B732-4741-A52D-A8671715D7A3},2019-9-8 0:00,In Ephrata Washington,Unverified, ,2020-4-14 0:00,47.296322,-119.583179
{474A8B68-7221-4905-AFC8-27036610A3D8},2020-4-13 0:00,The suspected Asian hornett was 1.5 inches long and resembled the photo on your site.  I definitely was snot any of the other pictures shown.  It came into the room when I opened the sliding screen and stayed on the screen until I shooed it way.  then it,Unverified, ,2020-4-15 0:00,47.603492,-122.33652
{C4BA2CFE-55CE-4569-BFC9-89B4465252B1},2020-4-15 0:00,"Not Asian Giant Hornet but large, different than I have seen in West Seattle and hard to kill, so here it is.",Negative ID,This is a yellow jacket species.,2020-4-15 0:00,47.573024,-122.384369
{5939FD0A-B236-4F57-A4D8-31F4B423C5F0},2020-4-14 0:00,"I saw this huge hornet in my backyard. I’ve never seen a hornet like that before (WA native). It was huge. I sprayed it with my hose and tried to kill it, but when I came back outside later it was gone.",Unverified, ,2020-4-15 0:00,47.568535,-122.636847
{48804E03-CD10-4229-82CB-CD125BFC6D37},2020-4-11 0:00,"This bee was at my hummingbird feeder. I wasn’t able to get a very good photo, so it might be impossible to tell.  The bee looked particularly large and reminded me of one I saw about a month ago but was unable to photograph.  It landed on my kitchen w",Negative ID,Yellow jacket,2020-4-15 0:00,48.85324,-122.601104
{6DB6BEA7-A49E-4A8D-BFE7-EE5242A109E2},2020-4-15 0:00,"Hornet not seen, but we have a dead honeybee hive.",Unverified, ,2020-4-15 0:00,48.530016,-122.39823
{BA1BAD2A-841F-4793-A890-AABE24F66F52},2020-4-12 0:00,"I heard a loud buzzing and my first thought when I saw it moving across the room was large horsefly (I didn't have my contacts in), but it was bigger than that. I followed it from my bedroom into the bathroom where it flew into the shower (I live in an R",Unverified, ,2020-4-15 0:00,48.578994,-122.342321
{F11CA47E-4DD0-498D-875D-80D0986EA0F2},2020-4-14 0:00,"Size of a bumble bee, but it wasn’t so I took a closer look, alarmed by its size. I’ll try to get a photo tomorrow.",Unverified, ,2020-4-15 0:00,48.73459,-122.460162
{0CB4EBA6-E80E-4B88-8236-3C8E72A2BA72},2018-7-20 0:00,I was told to send this to you guys even though it was 2 years ago. I've seen about 3 since then around george and quincy area. I had no idea we werent supposed to kill them.,Negative ID,"This is a western or Pacific cicada killer, a more or less harmless native. You shouldn't kill them because they are important to the overall ecosystem. We are asking people not to try and kill Asian giant hornet nests because of the health risk and our",2020-4-15 0:00,47.31936,-119.55513
{8478B985-76DB-408F-8581-022AE3AED2E6},2020-4-15 0:00,Trapped this one,Negative ID, ,2020-4-15 0:00,48.823528,-122.326829
{3CE3A39B-778B-4CE3-BBAF-EB9ED0D48C68},2020-4-15 0:00, ,Negative ID,"paper wasp, Polistes sp.",2020-4-15 0:00,48.823521,-122.32684
{7E547898-60CF-4290-8461-E6991270D651},2019-8-18 0:00,"nested in an old tree stump. while trying to remove the stump I was stung by one. it was the biggest bee I had ever seen! as long as my thumb. I had pest services in for removal/poisoning. I tried to get pictures, but they immediately retreated in deeper",Unverified, ,2020-4-15 0:00,47.345423,-122.082943
{C02A4CB0-0D3F-4E52-9D30-858F9556EABA},2020-4-15 0:00,It is very near the house but in the dirt.  It seemed to be looking for something in the dirt.,Negative ID,This one is a yellowjacket.,2020-4-16 0:00,47.00083,-122.877588
{2EF375EB-2C48-497F-A5FA-A8838A9C4C64},2020-4-14 0:00,"Possibly two individuals in Marysville, WA. One flew by and one then one was on a rhododendron (coul have been the same one as I didn't see the first one land). Went to grab my phone to take a pic but it flew away. I am very familiar with other stinging",Unverified, ,2020-4-16 0:00,48.068763,-122.132522
{B632E3A4-AE71-48BD-A673-884E1CCF59E8},2020-4-16 0:00,"Hornet was seen flying near our patio, tried to grab a photo but they are quick!",Unverified, ,2020-4-16 0:00,47.676217,-122.113955
{2312FBBC-4CC6-4529-816A-5ED0192939E8},2020-4-17 0:00,"Very large hornet, yellow face with black thorax and bright yellow stripes.  About 1.5 inches long. Flew back to Canada after buzzing my vehicle while I was parked.",Unverified, ,2020-4-17 0:00,49.0022,-122.42964
{536A7E41-B3F8-4850-840B-4910ABF50298},2018-6-19 0:00,"Found this in my horses water tank near  Trinidad, Wa.",Negative ID,"This one is a cicada killer, probably Sphecius grandis.",2020-4-17 0:00,47.234952,-120.006942
{D91109DA-8C76-45D5-B360-0A78C7DF8A19},2020-4-13 0:00,"It is a little over 1 inch, and I doubt that it is an Asian Giant Hornet. However, it doesn't look enough like what I am familiar with.",Negative ID,Thanks for the submission! This is a yellowjacket.,2020-4-17 0:00,48.234785,-122.512932
{075F1540-FFC3-476E-9162-B930D695F546},2020-4-17 0:00,"Two sightings this week, 918 38th st. BELLINGHAM, WA",Unverified, ,2020-4-17 0:00,48.723593,-122.467507
{161A2B08-B79B-49DC-981F-FA347AB0334D},2020-4-15 0:00,"Larger wasp size, orange head with loud buzzing",Unverified, ,2020-4-17 0:00,48.93325,-122.72628
{1D066D77-AC48-4AE4-9722-B417325BF4B4},2020-4-17 0:00,"Glengary Rd, Bellingham, WA. There is a big bee nest appeared out of nowhere on top of the mail box.",Negative ID,The giant hornets nest in the ground. This could be a paper wasp?,2020-4-17 0:00,48.786983,-122.464938
{32475E51-FEA3-4B85-A229-4EB323EFAAD5},2019-8-25 0:00, ,Negative ID,"This is a native woodwasp, a non-stinging herbivore..",2020-4-17 0:00,47.767236,-122.203342
{94CC2E4B-A9C7-4CF2-AA38-64014B6F35C4},2020-4-17 0:00,It was about 2 inches long and had a really big yellow face. Unfortunately I didn’t get a picture as he moved on pretty fast.,Unverified, ,2020-4-17 0:00,47.683201,-117.290349
{0643853B-3A4B-41C3-A8A1-A4332651761F},2020-4-16 0:00,I have seen them around my for the past couple days.,Unverified, ,2020-4-17 0:00,47.831406,-122.192662
{F99DE2AD-9308-4B3E-A05A-0B24E1F189B5},2020-4-18 0:00,Siting in Berthasen park near Lynden WA,Unverified, ,2020-4-18 0:00,48.96192,-122.50711
{44911F51-A718-4D56-B9BA-883022A36656},2020-4-18 0:00,Much bigger than a Yellowjacket we s aw at the same time. Around 2 inches long,Negative ID,This is a yellowjacket.,2020-4-18 0:00,48.419991,-122.327865
{0E40ECA2-3A81-49F8-B5EE-2678AA3719C0},2020-4-15 0:00,"While looking at water fowl in a neighborhood storm overflow pond, about 4 ft away, 3 ft off the ground I briefly saw a 1-2” “something” fly fast and without sound along the inside of a black coated chaine link fence seperating the pond from E Warn",Unverified, ,2020-4-18 0:00,47.192586,-121.972048
{A8B41FEE-F611-4EA7-982A-2897694D27B3},2020-4-18 0:00,All black at least two inches long with visible stinger. Seen twice two years ago in same location. Single hornet chewing on wood fencing 10-14ft from Creek with dense blackberries along most of the Creek.,Negative ID,AGH are mostly orange colored. This sounds like a native woodwasp.,2020-4-18 0:00,48.874475,-122.58183
{8F4C0AAA-D5C4-4352-9876-BBE7A953B008},2020-4-16 0:00,"Saw a bee that looked like the picture in the Bellingham Herald. I did not notice if it had a skinny waist but it had pronounced striping on the bottom half and a vivid yellow at the head. It was at least as large as bumble bees, likely larger.r.",Unverified, ,2020-4-18 0:00,48.731766,-122.494206
{D69447EA-07C8-4505-948E-4F0E0E77FCC0},2020-4-18 0:00, ,Negative ID,"This is a native sawfly, Cimbex americana.",2020-4-19 0:00,48.931157,-122.548199
{8AB51F48-73F7-4804-AE9F-818269408CCB},2020-4-9 0:00,Twice now I think I've seen this Asian Giant on my property.  I would like traps put on my property.,Unverified, ,2020-4-19 0:00,48.96684,-122.615869
{CEB2B438-B931-4DB4-8E2E-A64086824E66},2020-4-17 0:00,It was hovering by a compost.  Also one spotted by veg garden hovering by weeds.,Unverified, ,2020-4-19 0:00,48.860105,-122.634026
{363B8679-6012-4377-997A-94E5F855FA7E},2020-4-19 0:00,Pictures don’t de justice. Face was orange and wasp was size of thumb.,Negative ID,This appears to be a paper wasp!,2020-4-19 0:00,47.62986,-120.68945
{DCE2AEB5-3762-48C0-9F40-3E370887DE4D},2020-4-19 0:00,Found in our tent we set up in our yard. There were two and they caught our eye because they were so large. Unsure if they are so figured I would report just in case.,Negative ID,"Thanks for checking. This is a regular old yellowjacket,",2020-4-19 0:00,46.585611,-120.4542
{9BAB11A6-84A4-4639-ABF4-E1ABF0D501CD},2020-4-19 0:00,"1.5-2 inches long, all black with one small yellow marking on its body. Long wings. Looks like it was trying to eat a spider. Probably not Asian wasp, due to the lack of yellow head but after it was smushed with a shoe, it had a giant opening where it’",Negative ID,"Harmless male Cimbex americana, a native sawfly.",2020-4-20 0:00,48.176506,-122.527462
{530477A3-F552-4EC3-B0F3-829588D43BED},2020-4-19 0:00,"Large and wide, yellow head, black body with yellow stripes big black eyes Was sitting on one of our Adirondack chairs, wings were back and it was sitting very still.  Didn’t look like anything I had seen before, I hit it with a fly swatter and it look",Negative ID,"This (very detailed!) description doesn't match the hornet. Sounds like a bumble bee, actually.",2020-4-20 0:00,48.138159,-122.457098
{0858823D-36B2-4580-9621-F98DB25F9C54},2020-4-11 0:00,Was trimming the hedge right on Highway 20 when a half a dozen bees chased 2 large flying wasps (2 inches) from my driveway area to the end if the hedge and back again...all happened in just a few seconds...no pictures...yes I will trap for you...,Unverified, ,2020-4-20 0:00,48.563552,-121.411273
{66671FAA-CA94-4B20-A049-CC49459BFC01},2020-4-19 0:00,"I saw what might be these pests yesterday and one today: a bunch of large, yellow-orange bee-like creatures - far too bright to be actual bumblebees and too fuzzy to be wasps - were flying around Ben Burr park in Spokane, WA (the way they float when flyi",Unverified, ,2020-4-20 0:00,47.612591,-117.361804
{1FA9A882-6E7C-4DA5-AEDF-5B4B0BF837A2},2020-4-20 0:00,Several large hornets have been seen on the property in the last few days,Unverified, ,2020-4-20 0:00,48.852465,-122.599719
{9459C11E-C2B4-42DA-A8A3-FDFAA678400E},2020-4-20 0:00,"I'm not certain that what I saw was one of these hornets, but it seemed slightly larger than a regular wasp - we have them in the yard too, but I'm raising mason bees and this wasp/hornet in particular has been very aggressive toward our mason bees, even",Unverified, ,2020-4-20 0:00,47.86406,-121.962161
{1FC586E5-8D49-4C0F-859B-9331A623446C},2020-4-21 0:00,set trap,Negative ID, ,2020-4-21 0:00,48.13513,-122.466083
{98D817B8-BB8B-4C31-9A42-DEED4491599C},2020-4-21 0:00,"hi, I was out on a walk this evening in the trail between the Beaver Lake ballpark/dog park and Beaver Lake when a very loud angry sounding wasp-like insect circled me. when it continued, I turned around and walked away and it left me alone. I spotted a",Unverified, ,2020-4-21 0:00,47.586052,-122.007302
{CBC205F4-4398-4E1F-B001-B2F627C09172},2020-4-21 0:00,Last couple weeks I've seen a lot of agressive large bees on my property. My address is 11012 Havenwood Road SW Port Orchard 98367,Unverified, ,2020-4-21 0:00,47.449003,-122.674192
{C10A6385-1A9E-407C-B704-D4C92E0AD487},2012-7-19 0:00,I found this dead outside of my business years ago.,Negative ID,"It's a cicada killer wasp, a harmless (but scary looking) native.",2020-4-21 0:00,46.825939,-119.928915
{01AA7FD6-8F00-4754-8E0F-A19DAAFBD823},2020-4-23 0:00,Was attached to my window at work.,Negative ID,This one's a yellowacket,2020-4-23 0:00,47.607667,-122.312902
{91EAC5B5-4D18-4115-8853-F4B9DD6CC8FD},2020-4-23 0:00,Black face. We have it captured alive if you want it,Negative ID, ,2020-4-23 0:00,48.08848,-123.162659
{E20CCF23-D912-40F5-9797-9213539635D9},2016-7-14 0:00,When I was fire chief in Connell Washington for 3 years in a row I observed what believe to be giant asian hornet harvesting insects out of the trees in front of the fire station,Unverified, ,2020-4-24 0:00,46.655829,-118.8614
{1D72A873-78E1-4496-A84B-30D40637701C},2020-4-24 0:00,Large aggressive hornets going into ground give in my backyard near retaining wall. Was not there last summer. Did not get picture. Did not know they could kill humans. Please advise. Thanks.,Unverified, ,2020-4-24 0:00,45.735789,-122.645845
{5B740387-81A0-4580-968F-C1BFC8A48F34},2020-4-24 0:00,My dog ate one and threw it up in the house,Negative ID,I think this one is ok - other vomit hornets have more distinctive orange coloring.,2020-4-24 0:00,47.172483,-122.285568
{978317A4-E259-4100-B323-43F6A113E936},2020-4-21 0:00,"Approx 2"" long was yellow and black. Did not get a good look at its head. Was much larger than the yellowjacket queens that are out and about. It perched near a yellowjacket trap we have out then bounced off the living room window a couple of times and f",Unverified, ,2020-4-24 0:00,48.920181,-122.562214
{9ED9A420-7FB1-4CA1-97D1-BF13382D8E4D},2020-4-24 0:00,Found at our front door. Curious what it is.,Negative ID,It's a grig!  ,2020-4-25 0:00,47.70145,-117.15638
{3E43FC08-D848-459F-AB6B-0D5FAE715E78},2020-4-14 0:00,It came in our bedroom window which was open with the light on and it was  about 30’ above ground,Unverified, ,2020-4-25 0:00,48.728709,-122.495858
{CC2AC369-5A44-4F20-A12F-DBE4FBA8A7C4},2020-4-26 0:00,Please advise. Can't get a good photo. I don't want to get too close.,Unverified,"The yellow and orange colors together suggest this is not a giant Asian hornet. If you see it again, please try to get a clearer photo",2020-4-26 0:00,45.735873,-122.645621
{0D27160B-9B8C-4966-89DE-F405557650F0},2020-4-26 0:00,I’m not sure if this was a giant Asian hornet but it was GIANT!,Negative ID,"This is a stonefly, a native aquatic species.",2020-4-26 0:00,48.83241,-122.5931
{1DEF08E5-9842-4CB4-89BF-718AEDD39319},2020-4-26 0:00,It was in our back yard in Lacey WA,Negative ID,"This is a Cimbex sawfly, a native plant-feeder.",2020-4-26 0:00,47.024366,-122.811665
{D35FE2FF-3E24-42ED-8160-FAB6E31845B9},2020-4-27 0:00,I picked up a rock and it flew into my armpit and stung me.,Unverified, ,2020-4-27 0:00,48.763386,-122.499319
{48FEAB78-E304-4394-A014-7E1DAEF3CC76},2020-4-28 0:00,"2 flyby passes observed through second story south facing window, +/- 2"" flyer",Unverified, ,2020-4-28 0:00,47.640611,-122.519654
{05C58571-40F5-4D8D-BC65-D5FB86828EFE},2020-4-28 0:00,The ones in our location resemble huge orange looking hunny bees.,Unverified, ,2020-4-28 0:00,46.794961,-122.869575
